Month,Ticker,Monthly_Return
2024-11,COALINDIA,-8.829681823186165
2024-11,DRREDDY,-3.5844712607176774
2024-11,EICHERMOT,0.6581072351421078
2024-11,GRASIM,-3.71447626810923
2024-11,HCLTECH,8.02321611471492
2024-11,HDFCBANK,0.47775283485868614
2024-11,HDFCLIFE,-4.905347519690479
2024-11,HEROMOTOCO,-4.509511004879984
2024-11,HINDALCO,-5.6158633666232385
2024-11,HINDUNILVR,-3.6354679802955667
2024-11,ICICIBANK,-1.0644062548382103
2024-11,INDUSINDBK,-6.0517647058823485
2024-11,INFY,8.030212681375478
2024-11,ITC,-3.1919233122578086
2024-11,JSWSTEEL,0.9346276980274779
2024-11,KOTAKBANK,0.9774134372850237
2024-11,LT,-0.6301101658692599
2024-11,M&M,6.931308004897689
2024-11,MARUTI,-0.41764176417641435
2024-11,NESTLEIND,-1.5335407264601497
2024-11,NTPC,-11.158380940804676
2024-11,ONGC,-9.622815087396507
2024-11,POWERGRID,4.626610774724414
2024-11,RELIANCE,-5.4719306764277444
2024-11,SBILIFE,-8.82217515424992
2024-11,SBIN,-0.6271310277642584
2024-11,SHRIRAMFIN,-9.549500944159686
2024-11,SUNPHARMA,-3.3953938872148157
2024-11,TATACONSUM,-5.865949606612885
2024-11,TATAMOTORS,-6.2185073211215895
2024-11,TATASTEEL,-4.654424040066777
2024-11,TCS,6.535816475076567
2024-11,TECHM,8.967043931032329
2024-11,TITAN,0.45541488295837507
2024-11,TRENT,-6.940830885438521
2024-11,ULTRACEMCO,2.0590715785318237
2024-11,WIPRO,3.681871769293544
